par_id,community,text,label,text_length
6987,in-need,"in-need: ""He said he had told his officers to """" befriend """" those in need and wanted to modernise his force as crime moved from the public sphere , such as the streets , to the private sphere , in the home and via the internet .""",1,230
10,in-need,"in-need: His spokesman said the Kremlin needed more information about the rebels ' decision . He also said the rebel statement came only after the Western-backed government in Kiev had declared it would press on with its military operation , implying that Ukraine was to blame for the rebels ' refusal to heed Putin .",0,317
1663,disabled,"disabled: Universities said they were open to discussing the issue , but added that contextualised admissions were mainly focused on socio-economic barriers , with other policies in place to identify disabled students .",0,219
2093,refugee,"refugee: ""But critics have accused Denmark of seeking to """" send a message """" to refugees as the country seeks to slow arrivals .""",0,130
1253,homeless,"homeless: The Monroe nonprofit , known for its work serving the homeless , has seen 50,000 visitors since the Drop-In Center on Sams Street opened in 2005 , according to the organization 's 2017 annual report .",0,210
1999,women,"women: ""Toback , who received an Oscar nomination for writing """" Bugsy , """" has been accused of sexual misconduct by dozens of women . Many of the women said Toback had promised them stardom and their meetings would end with sexual questions and Toback masturbating in front of them or simulating sexual intercourse with them .""",0,328
9719,hopeless,"hopeless: In many cases , resultant effects of such type of living is the elderly looking frail ' past their usefulness , unable to work , physically weak , mentally slow disabled or hopeless .",1,193
544,disabled,"disabled: NEW YORK -- Rather than activate Alex Rodriguez from the disabled list , the New York Yankees sent him to Double-A Trenton for an injury rehabilitation assignment .",0,174
6962,poor-families,"poor-families: One viewer tweeted : ' EastEnders back to its best ... has me crying with Carmel tonight ... ' while a second viewer wrote : ' Carmel absolutely broke my heart tonight ! Makes me think about these poor families that get news like this in real life , so many what ifs and why 's - this needs to change ! ! '",1,321
2310,refugee,refugee: It also suspends the arrival of all refugees for at least 120 days while those from Syria are barred indefinitely .,0,124
1461,migrant,migrant: Australia currently takes immigrants with a Significant Investor Visa with a requirement of at least A$5 million ( HK$29 million ) .,0,141
2404,disabled,"disabled: """""" Disabled people are facing a real range of stigma and discrimination , which means there is a risk for this bill that it will be a Clayton 's Choice for disabled people , """" she said .""",1,199
2214,immigrant,"immigrant: ""Labour said it was """" truly shocking """" that the department had binned records that could have protected immigrants -- but the Home Office said the claim was misleading .""",0,183
1925,in-need,"in-need: He maintained that priority should be on projects that are people-centric , where the people are really in need such as basic infrastructure .",0,151
1276,poor-families,"poor-families: In each of these instances , our communities have helped to raise financial resources to help poor families , repatriation of bodies and provide other assistance .",0,178
188,disabled,"disabled: ""Although disappointed that the interim relief under Part A was not granted , it is encouraging to note that the learned Judge found that the matter was of great public importance and was clearly urgent . In addition , the learned Judge in fact found that the HSF and FUL demonstrated strong prospects of success on the merits of the review ( Part B ) , and that the Minister of Police had probably """" disabled himself from making a rational decision """" in appointing Maj-Gen Ntlemeza .""",0,497
